Voltage Range: ,1.2,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Voltage Step Size: ,0.03,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Voltage Read Count: ,5,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Voltage Delay Time: ,50,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Light Status: ,light,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Start Date: ,Nov-08-2023 14_40_12,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Time,Voltage_Applied,Pixel 1_1 V,Pixel 1_1 mA,Pixel 1_2 V,Pixel 1_2 mA,Pixel 1_3 V,Pixel 1_3 mA,Pixel 1_4 V,Pixel 1_4 mA,Pixel 1_5 V,Pixel 1_5 mA,Pixel 1_6 V,Pixel 1_6 mA,Pixel 1_7 V,Pixel 1_7 mA,Pixel 1_8 V,Pixel 1_8 mA,ARUDUINOID
0.5660,1.20,0.7846,-13.9600,0.0894,-14.2400,1.1845,-13.0000,1.1802,-2.3200,1.1848,-0.1000,1.1880,0.0200,1.1960,0.0000,1.1784,0.0200,1
1.1470,1.17,0.7854,-14.0200,0.0894,-14.2400,1.1557,-12.6200,1.1522,-2.2600,1.1560,-0.0800,1.1568,0.0200,1.1640,0.0000,1.1480,0.0800,1
1.7270,1.14,0.7854,-14.0000,0.0894,-14.2000,1.1252,-12.3200,1.1234,-2.1800,1.1248,-0.1200,1.1280,0.0200,1.1360,0.0200,1.1192,0.0400,1
2.3080,1.11,0.7854,-14.0600,0.0894,-14.3200,1.0972,-12.0400,1.0922,-2.1800,1.0952,-0.1000,1.0992,0.0400,1.1072,0.0000,1.0880,0.0600,1
2.8890,1.08,0.7838,-14.0800,0.0894,-14.2800,1.0652,-11.6800,1.0642,-2.1200,1.0656,-0.1000,1.0680,0.0200,1.0760,0.0200,1.0600,0.0600,1
3.4700,1.05,0.7846,-14.1000,0.0870,-14.2600,1.0371,-11.3800,1.0322,-2.0200,1.0360,-0.1000,1.0400,0.0400,1.0440,0.0400,1.0280,0.0400,1
4.0510,1.02,0.7854,-14.0800,0.0894,-14.1800,1.0083,-11.0200,1.0042,-1.9800,1.0080,-0.1200,1.0104,0.0600,1.0160,0.0200,0.9992,0.0800,1
4.6320,0.99,0.7838,-14.1600,0.0894,-14.3200,0.9779,-10.7200,0.9754,-1.9000,0.9776,-0.0800,0.9800,0.0400,0.9880,0.0200,0.9696,0.0800,1
5.2130,0.96,0.7846,-14.2800,0.0894,-14.2600,0.9490,-10.4000,0.9450,-1.8400,0.9480,-0.0800,0.9520,0.0600,0.9568,0.0400,0.9400,0.1000,1
5.7950,0.93,0.7854,-14.2000,0.0894,-14.2000,0.9210,-10.0800,0.9162,-1.8000,0.9184,-0.0600,0.9216,0.0800,0.9280,0.0600,0.9120,0.1200,1
6.3750,0.90,0.7854,-14.3200,0.0894,-14.2800,0.8890,-9.7200,0.8858,-1.7600,0.8880,-0.0400,0.8912,0.0600,0.8992,0.0600,0.8800,0.1200,1
6.9570,0.87,0.7870,-14.4400,0.0894,-14.2600,0.8601,-9.3800,0.8562,-1.7000,0.8600,0.0000,0.8616,0.1000,0.8680,0.0800,0.8520,0.1600,1
7.5380,0.84,0.7895,-14.8800,0.0894,-14.1800,0.8297,-9.1000,0.8282,-1.7000,0.8296,-0.0200,0.8328,0.1000,0.8392,0.1200,0.8240,0.1200,1
8.1190,0.81,0.7927,-15.2000,0.0894,-14.2800,0.8009,-8.7200,0.7978,-1.6000,0.8000,0.0400,0.8024,0.1000,0.8080,0.1000,0.7920,0.1200,1
8.7010,0.78,0.7651,-11.4200,0.0894,-14.3000,0.7688,-8.4000,0.7658,-1.5600,0.7712,0.0600,0.7720,0.1200,0.7776,0.1000,0.7624,0.1600,1
9.2820,0.75,0.7336,-8.3600,0.0894,-14.3600,0.7408,-8.1000,0.7378,-1.5000,0.7400,0.1000,0.7424,0.1200,0.7480,0.1200,0.7320,0.1800,1
9.8640,0.72,0.7062,-6.0000,0.0894,-14.3200,0.7096,-7.8000,0.7081,-1.4400,0.7120,0.1000,0.7144,0.1200,0.7176,0.1200,0.7040,0.1600,1
10.4450,0.69,0.6780,-4.2000,0.0894,-14.3000,0.6807,-7.4800,0.6809,-1.4000,0.6840,0.1000,0.6840,0.1000,0.6896,0.1000,0.6760,0.1400,1
11.0260,0.66,0.6491,-2.8000,0.0886,-14.3000,0.6527,-7.1800,0.6521,-1.3400,0.6536,0.1000,0.6560,0.1000,0.6600,0.1000,0.6480,0.1000,1
11.6080,0.63,0.6202,-1.6800,0.0894,-14.2400,0.6223,-6.8200,0.6209,-1.2200,0.6240,0.0200,0.6264,0.0400,0.6280,0.0800,0.6160,0.0400,1
12.1890,0.60,0.5897,-0.8800,0.0894,-14.2000,0.5927,-6.5000,0.5921,-1.2000,0.5936,0.0200,0.5960,0.0400,0.6000,0.0000,0.5856,0.0800,1
12.7680,0.57,0.5600,-0.2000,0.0878,-14.2800,0.5646,-6.2200,0.5617,-1.1000,0.5656,-0.0400,0.5672,0.0600,0.5704,0.0400,0.5584,0.0200,1
13.3490,0.54,0.5320,0.4000,0.0886,-14.2200,0.5334,-5.9000,0.5321,-1.0400,0.5368,-0.0200,0.5360,0.0200,0.5408,0.0200,0.5280,0.0200,1
13.9290,0.51,0.5031,0.8800,0.0894,-14.2200,0.5046,-5.5400,0.5041,-0.9800,0.5080,-0.0200,0.5072,-0.0200,0.5096,0.0000,0.5000,0.0400,1
14.5100,0.48,0.4727,1.3000,0.0894,-14.3000,0.4765,-5.2400,0.4729,-0.9000,0.4768,0.0000,0.4760,0.0200,0.4800,0.0000,0.4696,0.0200,1
15.0910,0.45,0.4438,1.6000,0.0894,-14.3000,0.4445,-4.9000,0.4441,-0.8400,0.4480,-0.0200,0.4480,0.0000,0.4520,0.0000,0.4400,0.0200,1
15.6700,0.42,0.4158,1.8800,0.0886,-14.3400,0.4165,-4.6000,0.4161,-0.8000,0.4200,-0.0200,0.4176,0.0000,0.4200,0.0000,0.4120,0.0200,1
16.2510,0.39,0.3838,2.0600,0.0894,-14.3000,0.3844,-4.2200,0.3849,-0.7600,0.3880,-0.0400,0.3880,0.0000,0.3896,0.0200,0.3800,0.0000,1
16.8310,0.36,0.3550,2.2000,0.0870,-14.5200,0.3548,-3.9200,0.3553,-0.7000,0.3584,-0.0400,0.3568,0.0000,0.3600,0.0200,0.3480,0.0000,1
17.4110,0.33,0.3246,2.3000,0.0894,-14.3000,0.3244,-3.6000,0.3249,-0.6400,0.3280,-0.0200,0.3280,0.0000,0.3280,0.0200,0.3200,0.0000,1
17.9920,0.30,0.2958,2.3800,0.0894,-14.3800,0.2963,-3.3000,0.2961,-0.5600,0.3000,0.0000,0.2984,0.0200,0.2992,0.0200,0.2904,0.0200,1
18.5720,0.27,0.2662,2.4200,0.0894,-14.4000,0.2651,-2.9000,0.2665,-0.5200,0.2680,0.0000,0.2696,0.0000,0.2680,0.0400,0.2600,0.0400,1
19.1530,0.24,0.2366,2.4800,0.0911,-14.4600,0.2339,-2.6200,0.2360,-0.4200,0.2400,0.0000,0.2392,0.0000,0.2400,0.0000,0.2320,0.0400,1
19.7320,0.21,0.2078,2.5000,0.0903,-14.5000,0.2050,-2.2800,0.2064,-0.4000,0.2104,0.0000,0.2080,0.0200,0.2080,0.0400,0.2008,0.0400,1
20.3130,0.18,0.1757,2.5000,0.0895,-14.6400,0.1762,-1.9800,0.1760,-0.3000,0.1808,-0.0200,0.1800,0.0600,0.1800,0.0000,0.1720,0.0600,1
20.8940,0.15,0.1477,2.5000,0.0927,-14.7800,0.1466,-1.6400,0.1464,-0.2800,0.1520,0.0000,0.1512,0.0000,0.1480,0.0000,0.1432,0.0800,1
21.4730,0.12,0.1166,2.5200,0.0935,-15.2800,0.1161,-1.3000,0.1160,-0.2000,0.1200,0.0200,0.1200,0.0200,0.1192,0.0000,0.1136,0.0200,1
22.0540,0.09,0.0877,2.5400,0.0870,-14.2000,0.0849,-0.9800,0.0872,-0.1400,0.0920,0.0000,0.0920,0.0200,0.0888,0.0200,0.0840,0.0400,1
22.6340,0.06,0.0589,2.5600,0.0594,-9.6000,0.0569,-0.6400,0.0568,-0.1000,0.0632,0.0000,0.0624,0.0000,0.0600,0.0400,0.0560,0.0400,1
