Voltage Range: ,1.2,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Voltage Step Size: ,0.03,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Voltage Read Count: ,2,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Voltage Delay Time: ,50,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Light Status: ,light,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Start Date: ,Oct-26-2023 14_23_05,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Time,Voltage_Applied,Pixel 0_0 V,Pixel 0_0 mA,Pixel 0_1 V,Pixel 0_1 mA,Pixel 0_2 V,Pixel 0_2 mA,Pixel 0_3 V,Pixel 0_3 mA,Pixel 0_4 V,Pixel 0_4 mA,Pixel 0_5 V,Pixel 0_5 mA,Pixel 0_6 V,Pixel 0_6 mA,Pixel 0_7 V,Pixel 0_7 mA,ARUDUINOID
0.6180,1.20,1.2080,0.0333,1.2160,0.0667,1.2160,0.0000,1.2120,0.0000,1.2120,0.0000,1.2160,0.0000,1.2240,0.0000,1.2080,0.0333,1
1.2480,1.17,1.1800,0.0667,1.1853,0.0333,1.1867,-0.0333,1.1800,0.0000,1.1827,0.0333,1.1853,0.0333,1.1920,0.0000,1.1747,0.0333,1
1.8760,1.14,1.1480,0.0667,1.1560,0.0000,1.1560,0.0000,1.1493,0.0333,1.1520,0.0667,1.1560,0.0000,1.1640,0.0000,1.1453,0.0000,1
2.5060,1.11,1.1200,0.1000,1.1267,0.0000,1.1253,0.0000,1.1200,0.0333,1.1213,0.0000,1.1240,0.0667,1.1347,0.0333,1.1160,0.0333,1
3.1350,1.08,1.0893,0.1000,1.0960,0.0333,1.0960,0.0000,1.0920,0.0000,1.0920,-0.0333,1.0960,0.0333,1.1040,0.0333,1.0880,0.0000,1
3.7650,1.05,1.0600,0.0333,1.0667,0.0000,1.0667,0.0000,1.0613,0.0333,1.0640,0.0000,1.0667,0.1000,1.0733,0.0000,1.0560,0.0333,1
4.3940,1.02,1.0320,0.0000,1.0360,0.0333,1.0373,0.0000,1.0320,0.0333,1.0333,0.0333,1.0373,0.0667,1.0440,0.0667,1.0253,0.0333,1
5.0230,0.99,1.0013,0.0333,1.0080,0.0333,1.0080,-0.0333,1.0040,0.0333,1.0040,0.0000,1.0080,0.0667,1.0160,0.0333,0.9960,0.1000,1
5.6540,0.96,0.9720,0.1000,0.9787,0.0667,0.9800,0.0000,0.9720,0.0000,0.9760,0.0333,0.9800,0.1000,0.9840,0.1000,0.9680,0.1000,1
6.2830,0.93,0.9440,0.1000,0.9480,0.0000,0.9480,0.0000,0.9440,0.0000,0.9467,0.0667,0.9507,0.1000,0.9560,0.0000,0.9400,0.1000,1
6.9120,0.90,0.9133,0.0667,0.9187,0.0333,0.9200,0.0000,0.9160,0.0000,0.9160,0.0667,0.9200,0.1000,0.9280,0.0667,0.9093,0.1000,1
7.5420,0.87,0.8827,0.1000,0.8880,0.0333,0.8893,0.0000,0.8840,0.0000,0.8880,0.1000,0.8893,0.1000,0.8960,0.0333,0.8800,0.1000,1
8.1730,0.84,0.8547,0.1000,0.8600,0.1000,0.8600,0.0333,0.8560,0.0000,0.8587,0.1000,0.8600,0.1333,0.8667,0.0667,0.8493,0.1333,1
8.8030,0.81,0.8240,0.1000,0.8307,0.1000,0.8320,0.0333,0.8267,0.0000,0.8280,0.1000,0.8307,0.1000,0.8360,0.1000,0.8200,0.1333,1
9.4320,0.78,0.7960,0.1000,0.8000,0.1000,0.8000,0.0333,0.7960,0.0000,0.7960,0.1333,0.8000,0.1667,0.8080,0.1000,0.7920,0.1667,1
10.0630,0.75,0.7640,0.1000,0.7707,0.1000,0.7693,0.0000,0.7653,-0.0333,0.7680,0.2000,0.7693,0.1333,0.7760,0.1000,0.7600,0.1667,1
10.6930,0.72,0.7360,0.1000,0.7400,0.1333,0.7400,0.0000,0.7360,-0.0333,0.7386,0.2000,0.7413,0.1667,0.7453,0.1000,0.7307,0.2000,1
11.3240,0.69,0.7067,0.0667,0.7093,0.1000,0.7093,0.0333,0.7080,-0.0667,0.7093,0.2000,0.7120,0.1333,0.7160,0.1333,0.7000,0.1667,1
11.9540,0.66,0.6773,0.0667,0.6800,0.1000,0.6813,0.0000,0.6800,-0.0333,0.6800,0.2000,0.6827,0.1667,0.6867,0.1000,0.6720,0.1333,1
12.5830,0.63,0.6480,0.0667,0.6520,0.1000,0.6520,0.0000,0.6493,0.0000,0.6506,0.1667,0.6533,0.1000,0.6560,0.1000,0.6440,0.1000,1
13.2140,0.60,0.6173,0.0667,0.6213,0.0667,0.6200,0.0333,0.6200,0.0000,0.6200,0.1000,0.6240,0.1000,0.6280,0.0667,0.6120,0.1000,1
13.8430,0.57,0.5880,0.0667,0.5920,0.0333,0.5920,0.0000,0.5907,0.0000,0.5920,0.1000,0.5920,0.0333,0.5973,0.0333,0.5840,0.0667,1
14.4730,0.54,0.5600,0.0000,0.5627,0.0333,0.5640,0.0000,0.5600,0.0333,0.5640,0.0000,0.5640,0.0000,0.5680,0.0333,0.5560,0.0333,1
15.1020,0.51,0.5280,0.0667,0.5320,0.0000,0.5347,-0.0333,0.5320,0.0000,0.5347,0.0000,0.5360,0.0333,0.5373,0.0000,0.5253,0.0333,1
15.7310,0.48,0.5000,0.0333,0.5040,0.0000,0.5040,0.0000,0.5027,0.0000,0.5040,0.0000,0.5040,0.0333,0.5080,0.0333,0.4960,0.0000,1
16.3600,0.45,0.4707,0.0333,0.4733,0.0000,0.4747,0.0000,0.4720,0.0000,0.4747,0.0333,0.4760,0.0333,0.4800,0.0000,0.4680,0.0333,1
16.9900,0.42,0.4413,0.0333,0.4440,0.0000,0.4440,0.0000,0.4440,0.0000,0.4467,0.0000,0.4453,0.0000,0.4480,0.0000,0.4400,0.0333,1
17.6180,0.39,0.4120,0.0333,0.4160,0.0333,0.4160,0.0000,0.4133,0.0333,0.4160,0.0000,0.4160,0.0333,0.4200,0.0000,0.4093,0.0000,1
18.2480,0.36,0.3840,0.0000,0.3840,0.0333,0.3840,0.0000,0.3840,0.0333,0.3880,0.0000,0.3840,0.0333,0.3880,0.0333,0.3773,0.0333,1
18.8770,0.33,0.3520,0.0333,0.3533,0.0333,0.3560,0.0000,0.3520,0.0000,0.3560,0.0333,0.3560,0.0000,0.3587,0.0000,0.3480,0.0333,1
19.5060,0.30,0.3227,0.0333,0.3253,0.0000,0.3240,0.0000,0.3240,0.0333,0.3280,0.0000,0.3240,0.0000,0.3280,0.0000,0.3160,0.0000,1
20.1350,0.27,0.2933,0.0333,0.2933,0.0000,0.2960,0.0000,0.2960,0.0000,0.2960,0.0000,0.2960,0.0000,0.2960,0.0000,0.2880,0.0000,1
20.7640,0.24,0.2640,0.0667,0.2667,0.0333,0.2640,0.0000,0.2640,0.0333,0.2680,0.0000,0.2680,0.0000,0.2680,0.0000,0.2600,0.0333,1
21.3930,0.21,0.2347,0.0333,0.2360,0.0000,0.2360,-0.0333,0.2360,0.0333,0.2400,0.0333,0.2400,0.0333,0.2360,0.0000,0.2320,0.0333,1
22.0220,0.18,0.2040,0.0333,0.2040,0.0000,0.2040,0.0000,0.2053,0.0333,0.2080,0.0000,0.2080,0.0000,0.2080,0.0333,0.2000,0.0000,1
22.6510,0.15,0.1760,0.0333,0.1760,0.0333,0.1760,-0.0333,0.1747,0.0000,0.1800,0.0000,0.1800,0.0000,0.1787,0.0000,0.1720,0.0000,1
23.2800,0.12,0.1453,0.0000,0.1480,0.0000,0.1467,0.0000,0.1453,0.0333,0.1520,0.0000,0.1493,0.0000,0.1480,0.0000,0.1440,0.0333,1
23.9100,0.09,0.1160,0.0667,0.1173,0.0333,0.1160,0.0000,0.1160,0.0333,0.1200,0.0333,0.1200,0.0000,0.1200,0.0000,0.1120,0.0333,1
24.5380,0.06,0.0840,0.1000,0.0880,0.0000,0.0867,0.0000,0.0880,0.0333,0.0920,0.0333,0.0920,0.0000,0.0880,0.0333,0.0840,0.0333,1
25.1680,0.03,0.0573,0.0333,0.0600,0.0333,0.0560,0.0000,0.0560,0.0333,0.0613,0.0667,0.0613,0.1000,0.0600,0.0000,0.0547,0.0000,1
25.7970,0.00,0.0280,0.0333,0.0280,0.0333,0.0280,0.0000,0.0280,0.0000,0.0320,0.0000,0.0307,0.0333,0.0280,0.0000,0.0280,0.0000,1
