Voltage Range: ,1.2,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Voltage Step Size: ,0.03,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Voltage Read Count: ,2,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Voltage Delay Time: ,50,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Light Status: ,dark,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Start Date: ,Oct-27-2023 17_05_12,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Time,Voltage_Applied,Pixel 0_0 V,Pixel 0_0 mA,Pixel 0_1 V,Pixel 0_1 mA,Pixel 0_2 V,Pixel 0_2 mA,Pixel 0_3 V,Pixel 0_3 mA,Pixel 0_4 V,Pixel 0_4 mA,Pixel 0_5 V,Pixel 0_5 mA,Pixel 0_6 V,Pixel 0_6 mA,Pixel 0_7 V,Pixel 0_7 mA,ARUDUINOID
0.6180,1.20,1.2204,-3.7000,1.2360,0.0000,1.2280,0.0667,1.2297,-3.4333,1.2360,0.0000,1.2360,0.0667,1.2217,-4.2000,1.2320,0.0333,1
1.2470,1.17,1.1884,-3.7667,1.2040,0.0000,1.1960,0.0000,1.1990,-3.3000,1.2067,0.0000,1.2040,0.0333,1.1924,-4.0000,1.2027,0.0000,1
1.8760,1.14,1.1590,-3.1000,1.1733,0.1000,1.1667,0.0667,1.1683,-2.7667,1.1760,0.0000,1.1760,0.0333,1.1617,-3.2667,1.1720,0.0333,1
2.5050,1.11,1.1282,-2.4667,1.1440,0.0667,1.1360,0.0000,1.1402,-2.2000,1.1480,0.0000,1.1467,0.0333,1.1323,-2.5000,1.1440,0.0667,1
3.1350,1.08,1.1002,-1.8000,1.1160,0.0667,1.1080,0.1000,1.1122,-1.7667,1.1160,0.0000,1.1160,0.0667,1.1042,-1.8000,1.1147,0.0333,1
3.7640,1.05,1.0721,-1.3000,1.0867,0.0667,1.0800,0.1000,1.0828,-1.2333,1.0880,0.0333,1.0867,0.0000,1.0748,-1.2667,1.0840,0.0667,1
4.3930,1.02,1.0401,-0.8667,1.0560,0.0667,1.0493,0.0333,1.0521,-0.9000,1.0560,0.0000,1.0560,0.0333,1.0441,-0.8000,1.0533,0.0333,1
5.0220,0.99,1.0121,-0.6000,1.0267,0.0667,1.0200,0.1000,1.0214,-0.6000,1.0267,0.0333,1.0280,0.0333,1.0160,-0.5000,1.0240,0.0667,1
5.6520,0.96,0.9827,-0.4000,0.9960,0.0667,0.9893,0.1000,0.9947,-0.3333,0.9960,0.0000,0.9960,0.0333,0.9854,-0.2667,0.9947,0.0667,1
6.2810,0.93,0.9520,-0.2333,0.9667,0.0667,0.9600,0.1000,0.9640,-0.2000,0.9667,0.0000,0.9653,0.0667,0.9560,-0.1000,0.9640,0.0667,1
6.9100,0.90,0.9214,-0.1667,0.9360,0.0667,0.9307,0.0667,0.9333,-0.1000,0.9360,0.0000,0.9360,0.1000,0.9280,0.0000,0.9333,0.1000,1
7.5390,0.87,0.8920,-0.1000,0.9080,0.0667,0.9000,0.1000,0.9027,0.0000,0.9053,0.0333,0.9053,0.0333,0.8960,0.0333,0.9027,0.1000,1
8.1680,0.84,0.8640,-0.1000,0.8760,0.0333,0.8720,0.1000,0.8760,0.0333,0.8760,0.0000,0.8760,0.0333,0.8680,0.1000,0.8733,0.1000,1
8.7980,0.81,0.8320,-0.1000,0.8480,0.0000,0.8400,0.1000,0.8440,0.1000,0.8453,0.0000,0.8440,0.0667,0.8360,0.1000,0.8440,0.1000,1
9.4260,0.78,0.8040,-0.0333,0.8160,0.0000,0.8107,0.1000,0.8160,0.1000,0.8160,0.0333,0.8160,0.0667,0.8080,0.1333,0.8160,0.1000,1
10.0550,0.75,0.7720,0.0000,0.7840,0.0000,0.7773,0.1000,0.7827,0.1000,0.7840,0.0000,0.7840,0.0667,0.7747,0.1333,0.7840,0.1000,1
10.6850,0.72,0.7413,-0.0667,0.7560,0.0000,0.7480,0.1000,0.7520,0.1000,0.7547,0.0000,0.7520,0.0333,0.7440,0.1000,0.7520,0.1000,1
11.3140,0.69,0.7120,-0.0333,0.7267,0.0000,0.7187,0.1000,0.7240,0.1000,0.7240,0.0000,0.7240,0.0333,0.7160,0.1333,0.7240,0.1000,1
11.9420,0.66,0.6840,0.0000,0.6960,-0.0333,0.6880,0.1000,0.6960,0.1667,0.6960,0.0000,0.6960,0.0333,0.6853,0.1333,0.6933,0.0333,1
12.5720,0.63,0.6560,0.0000,0.6640,-0.0667,0.6600,0.1000,0.6640,0.1000,0.6653,0.0000,0.6640,0.0667,0.6547,0.1000,0.6640,0.1000,1
13.2010,0.60,0.6240,0.0333,0.6360,-0.0333,0.6307,0.0667,0.6333,0.1333,0.6347,0.0000,0.6333,0.0333,0.6240,0.1000,0.6333,0.0667,1
13.8290,0.57,0.5933,0.0000,0.6067,0.0000,0.6013,0.0667,0.6040,0.1000,0.6053,0.0000,0.6053,0.0667,0.5960,0.0667,0.6040,0.0333,1
14.4580,0.54,0.5640,0.0000,0.5760,0.0667,0.5720,0.0333,0.5733,0.1000,0.5760,-0.0333,0.5760,0.0333,0.5640,0.1000,0.5720,0.0333,1
15.0870,0.51,0.5360,0.0000,0.5480,0.0333,0.5413,0.0667,0.5440,0.0667,0.5453,0.0000,0.5440,0.0333,0.5360,0.0667,0.5440,0.0000,1
15.7160,0.48,0.5040,0.0333,0.5160,0.0667,0.5093,0.0333,0.5120,0.0667,0.5147,0.0000,0.5133,0.0333,0.5040,0.1000,0.5147,0.0000,1
16.3440,0.45,0.4760,0.0000,0.4840,0.0333,0.4813,0.1000,0.4840,0.1000,0.4840,0.0000,0.4840,0.0667,0.4760,0.0667,0.4840,0.0000,1
16.9730,0.42,0.4467,0.0000,0.4560,0.0333,0.4520,0.0667,0.4547,0.0667,0.4560,0.0000,0.4533,0.0000,0.4440,0.0000,0.4560,0.0000,1
17.6020,0.39,0.4160,0.0333,0.4280,0.0667,0.4213,0.0000,0.4240,0.0333,0.4240,0.0000,0.4240,0.0333,0.4160,0.0000,0.4253,0.0000,1
18.2310,0.36,0.3840,0.0000,0.3960,0.0000,0.3893,0.0333,0.3920,0.0667,0.3947,0.0333,0.3920,0.0333,0.3840,0.0667,0.3947,0.0000,1
18.8590,0.33,0.3533,0.0333,0.3640,0.0333,0.3600,0.0333,0.3613,0.0667,0.3640,0.0000,0.3613,0.0000,0.3520,0.0667,0.3640,0.0667,1
19.4880,0.30,0.3240,0.0000,0.3360,0.0333,0.3280,0.0333,0.3320,0.0667,0.3333,0.0333,0.3320,0.0333,0.3240,0.1000,0.3320,0.0000,1
20.1170,0.27,0.2960,0.0000,0.3080,0.0000,0.3000,0.1000,0.3040,0.1000,0.3040,0.0000,0.3040,0.0333,0.2933,0.0333,0.3040,0.0667,1
20.7460,0.24,0.2653,0.0333,0.2760,0.0333,0.2707,0.0333,0.2733,0.1000,0.2760,0.0333,0.2720,0.0667,0.2640,0.0667,0.2760,0.0667,1
21.3740,0.21,0.2360,0.0000,0.2440,0.0667,0.2400,0.1000,0.2413,0.0333,0.2440,0.0000,0.2413,0.0333,0.2320,0.1000,0.2440,0.0667,1
22.0030,0.18,0.2053,0.0000,0.2147,0.0000,0.2080,0.1000,0.2120,0.1000,0.2133,0.0000,0.2120,0.0667,0.2040,0.0667,0.2147,0.0000,1
22.6320,0.15,0.1760,0.0333,0.1853,0.0000,0.1800,0.0333,0.1813,0.1000,0.1840,0.0000,0.1813,0.0000,0.1720,0.0667,0.1840,0.0000,1
23.2610,0.12,0.1467,0.0333,0.1560,0.0333,0.1507,0.0333,0.1520,0.1000,0.1533,0.0000,0.1507,0.1000,0.1453,0.0333,0.1547,0.0000,1
23.8890,0.09,0.1160,0.0000,0.1267,0.0333,0.1200,0.0667,0.1227,0.0667,0.1227,0.0667,0.1200,0.0667,0.1147,0.0667,0.1240,0.0333,1
24.5180,0.06,0.0867,0.0333,0.0960,0.0333,0.0893,0.0333,0.0933,0.0667,0.0947,0.0000,0.0920,0.0667,0.0840,0.0333,0.0920,0.0333,1
25.1470,0.03,0.0587,0.0333,0.0640,0.0000,0.0600,0.0667,0.0627,0.1000,0.0640,0.0333,0.0613,0.0667,0.0560,0.0667,0.0640,0.0333,1
