Voltage Range: ,1.2,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Voltage Step Size: ,0.03,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Voltage Read Count: ,5,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Voltage Delay Time: ,50,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Light Status: ,dark,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Start Date: ,Nov-19-2024 17_02_27,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Time,Voltage_Applied,Pixel 1_1 V,Pixel 1_1 mA,Pixel 1_2 V,Pixel 1_2 mA,Pixel 1_3 V,Pixel 1_3 mA,Pixel 1_4 V,Pixel 1_4 mA,Pixel 1_5 V,Pixel 1_5 mA,Pixel 1_6 V,Pixel 1_6 mA,Pixel 1_7 V,Pixel 1_7 mA,Pixel 1_8 V,Pixel 1_8 mA,ARUDUINOID
0.4410,1.20,1.1961,-1.3800,1.2090,-1.8800,1.2082,-1.8200,1.2120,-0.2200,1.2120,0.0600,1.2042,-1.5000,1.2040,0.0600,1.2000,-0.2200,1
0.8970,1.17,1.1649,-0.9200,1.1793,-1.3800,1.1761,-1.3600,1.1816,-0.2200,1.1824,0.0200,1.1745,-1.2000,1.1744,0.1000,1.1704,-0.1800,1
1.3520,1.14,1.1361,-0.6400,1.1513,-1.0000,1.1449,-1.0000,1.1520,-0.1800,1.1520,0.0400,1.1449,-0.8600,1.1480,0.0400,1.1400,-0.1800,1
1.8090,1.11,1.1080,-0.4000,1.1201,-0.6400,1.1161,-0.7000,1.1208,-0.1200,1.1232,0.0400,1.1161,-0.6400,1.1160,0.0200,1.1112,-0.1200,1
2.2650,1.08,1.0760,-0.2000,1.0920,-0.4200,1.0880,-0.4600,1.0920,-0.1000,1.0928,0.0000,1.0848,-0.4200,1.0840,0.0600,1.0800,-0.1400,1
2.7200,1.05,1.0472,-0.1600,1.0600,-0.2200,1.0560,-0.2600,1.0616,-0.0600,1.0616,0.0400,1.0560,-0.2400,1.0560,0.0600,1.0512,-0.0800,1
3.1760,1.02,1.0168,-0.1000,1.0304,-0.1000,1.0264,-0.1800,1.0312,-0.0800,1.0320,0.0400,1.0248,-0.1400,1.0272,0.1000,1.0200,-0.0600,1
3.6310,0.99,0.9880,0.0000,0.9992,-0.0600,0.9960,-0.1000,1.0000,0.0000,1.0040,0.0400,0.9960,-0.0800,0.9960,0.0800,0.9920,0.0000,1
4.0850,0.96,0.9584,0.0000,0.9712,0.0200,0.9680,-0.0600,0.9720,0.0000,0.9720,0.0600,0.9656,-0.0200,0.9672,0.0600,0.9616,-0.0200,1
4.5390,0.93,0.9280,0.0200,0.9400,0.0200,0.9368,-0.0400,0.9416,0.0000,0.9432,0.0600,0.9360,0.0000,0.9368,0.1000,0.9320,0.0000,1
4.9940,0.90,0.9000,0.0000,0.9080,0.0400,0.9056,0.0000,0.9112,0.0000,0.9120,0.1000,0.9056,0.0000,0.9040,0.1000,0.9000,-0.0200,1
5.4480,0.87,0.8680,0.1000,0.8800,0.0400,0.8760,0.0000,0.8800,0.0000,0.8832,0.1000,0.8760,0.0200,0.8736,0.1000,0.8712,0.0400,1
5.9030,0.84,0.8400,0.0600,0.8512,0.0800,0.8456,-0.0200,0.8520,0.0200,0.8520,0.0800,0.8448,0.0400,0.8440,0.0600,0.8400,0.0200,1
6.3580,0.81,0.8088,0.0400,0.8200,0.0800,0.8160,-0.0200,0.8200,0.0000,0.8208,0.1000,0.8160,0.0200,0.8160,0.1000,0.8104,0.0600,1
6.8120,0.78,0.7768,0.0400,0.7880,0.0800,0.7848,-0.0200,0.7880,0.0000,0.7904,0.0800,0.7840,0.0200,0.7808,0.0600,0.7792,0.0400,1
7.2670,0.75,0.7480,0.0800,0.7600,0.1000,0.7560,0.0200,0.7592,0.0200,0.7600,0.0800,0.7520,0.0200,0.7520,0.0800,0.7480,0.0600,1
7.7220,0.72,0.7192,0.1000,0.7296,0.0800,0.7248,0.0000,0.7272,0.0200,0.7304,0.0600,0.7232,0.0000,0.7240,0.0800,0.7200,0.0600,1
8.1760,0.69,0.6888,0.0800,0.7000,0.0800,0.6968,0.0000,0.6976,0.0400,0.7000,0.0200,0.6920,0.0400,0.6920,0.0800,0.6904,0.0600,1
8.6310,0.66,0.6600,0.1000,0.6688,0.1000,0.6680,0.0000,0.6680,0.0200,0.6712,0.0400,0.6624,0.0000,0.6616,0.0800,0.6600,0.1000,1
9.0860,0.63,0.6280,0.0800,0.6392,0.0800,0.6360,0.0200,0.6368,0.0800,0.6400,0.1000,0.6320,0.0600,0.6320,0.0800,0.6280,0.0400,1
9.5400,0.60,0.6000,0.0800,0.6080,0.0400,0.6056,0.0200,0.6072,0.0200,0.6088,0.0400,0.6040,0.0400,0.6024,0.0800,0.5992,0.0200,1
9.9950,0.57,0.5680,0.0400,0.5784,0.0200,0.5760,0.0200,0.5760,0.0200,0.5792,0.0200,0.5720,0.0000,0.5712,0.0400,0.5688,0.0600,1
10.4490,0.54,0.5400,0.0400,0.5480,0.0400,0.5464,-0.0200,0.5480,0.0400,0.5488,0.0200,0.5448,0.0200,0.5400,0.0200,0.5400,0.0600,1
10.9030,0.51,0.5080,0.0400,0.5168,0.0000,0.5152,0.0200,0.5160,0.0000,0.5168,0.0200,0.5144,0.0000,0.5112,0.0400,0.5080,0.0400,1
11.3570,0.48,0.4800,0.0400,0.4880,0.0400,0.4864,0.0000,0.4840,0.0400,0.4880,0.0000,0.4840,0.0600,0.4792,0.0400,0.4800,0.0600,1
11.8120,0.45,0.4496,0.0600,0.4592,0.0000,0.4560,0.0000,0.4560,0.0000,0.4584,0.0200,0.4536,0.0000,0.4488,0.0400,0.4480,0.0200,1
12.2650,0.42,0.4200,0.0200,0.4288,0.0400,0.4264,0.0000,0.4256,0.0000,0.4280,0.0000,0.4240,0.0400,0.4200,0.0400,0.4192,0.0200,1
12.7190,0.39,0.3880,0.0400,0.3984,0.0400,0.3944,0.0000,0.3960,0.0000,0.3960,0.0000,0.3920,0.0200,0.3880,0.0200,0.3880,0.0200,1
13.1730,0.36,0.3584,0.0400,0.3680,0.0400,0.3640,0.0200,0.3640,0.0000,0.3656,0.0200,0.3632,0.0200,0.3560,0.0800,0.3576,0.0400,1
13.6270,0.33,0.3280,0.0400,0.3368,0.0000,0.3336,0.0000,0.3336,0.0600,0.3360,0.0400,0.3320,0.0200,0.3280,0.0600,0.3272,0.0200,1
14.0820,0.30,0.2968,0.0400,0.3080,0.0200,0.3040,0.0000,0.3040,0.0000,0.3040,0.0400,0.3040,0.0200,0.2976,0.0600,0.2968,0.0600,1
14.5360,0.27,0.2680,0.0600,0.2760,0.0000,0.2728,0.0000,0.2720,0.0400,0.2736,0.0200,0.2720,0.0400,0.2680,0.0600,0.2680,0.0600,1
14.9900,0.24,0.2360,0.0600,0.2472,0.0200,0.2432,0.0200,0.2424,0.0200,0.2440,0.0200,0.2424,0.0200,0.2392,0.0200,0.2376,0.0000,1
15.4450,0.21,0.2080,0.0800,0.2160,0.0200,0.2120,0.0200,0.2120,0.0400,0.2120,0.0200,0.2120,0.0400,0.2088,0.0600,0.2080,0.0600,1
15.8990,0.18,0.1776,0.0800,0.1872,0.0000,0.1832,0.0000,0.1808,0.0000,0.1840,0.0600,0.1816,0.0200,0.1784,0.0800,0.1760,0.0200,1
16.3530,0.15,0.1480,0.0600,0.1560,0.0400,0.1520,0.0000,0.1520,0.0400,0.1520,0.0400,0.1504,0.0000,0.1480,0.0400,0.1480,0.0800,1
16.8080,0.12,0.1192,0.0200,0.1264,0.0400,0.1216,0.0200,0.1200,0.0400,0.1200,0.0200,0.1208,0.0000,0.1184,0.0400,0.1176,0.0800,1
17.2610,0.09,0.0888,0.0600,0.0992,0.0200,0.0920,0.0000,0.0912,0.0000,0.0920,0.0200,0.0920,0.0200,0.0880,0.0600,0.0880,0.0600,1
17.7160,0.06,0.0600,0.0600,0.0680,0.0400,0.0640,0.0000,0.0600,0.0600,0.0608,0.0000,0.0608,0.0000,0.0568,0.0400,0.0576,0.0800,1
18.1700,0.03,0.0312,0.1000,0.0344,0.0200,0.0320,0.0200,0.0280,0.0000,0.0280,0.0400,0.0288,0.0200,0.0264,0.0600,0.0288,0.0200,1
