Voltage Range: ,1.2,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Voltage Step Size: ,0.03,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Voltage Read Count: ,3,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Voltage Delay Time: ,50,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Light Status: ,light,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Start Date: ,Apr-25-2023 15_14_00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Time,Volts_output,Pixel 0_0 V,Pixel 0_0 mA,Pixel 0_1 V,Pixel 0_1 mA,Pixel 0_2 V,Pixel 0_2 mA,Pixel 0_3 V,Pixel 0_3 mA,Pixel 0_4 V,Pixel 0_4 mA,Pixel 0_5 V,Pixel 0_5 mA,Pixel 0_6 V,Pixel 0_6 mA,Pixel 0_7 V,Pixel 0_7 mA,Pixel 1_0 V,Pixel 1_0 mA,Pixel 1_1 V,Pixel 1_1 mA,Pixel 1_2 V,Pixel 1_2 mA,Pixel 1_3 V,Pixel 1_3 mA,Pixel 1_4 V,Pixel 1_4 mA,Pixel 1_5 V,Pixel 1_5 mA,Pixel 1_6 V,Pixel 1_6 mA,Pixel 1_7 V,Pixel 1_7 mA,Pixel 2_0 V,Pixel 2_0 mA,Pixel 2_1 V,Pixel 2_1 mA,Pixel 2_2 V,Pixel 2_2 mA,Pixel 2_3 V,Pixel 2_3 mA,Pixel 2_4 V,Pixel 2_4 mA,Pixel 2_5 V,Pixel 2_5 mA,Pixel 2_6 V,Pixel 2_6 mA,Pixel 2_7 V,Pixel 2_7 mA,Pixel 3_0 V,Pixel 3_0 mA,Pixel 3_1 V,Pixel 3_1 mA,Pixel 3_2 V,Pixel 3_2 mA,Pixel 3_3 V,Pixel 3_3 mA,Pixel 3_4 V,Pixel 3_4 mA,Pixel 3_5 V,Pixel 3_5 mA,Pixel 3_6 V,Pixel 3_6 mA,Pixel 3_7 V,Pixel 3_7 mA,ARDUINOID
0.7530,1.20,0.1568,-18.1250,1.1723,-3.5000,0.1180,-19.5750,1.1725,-4.6500,0.7477,-17.4500,1.1693,-2.7000,1.1680,0.0000,1.1735,-4.8750,1.1725,-5.3750,1.1720,0.0500,1.1800,0.0250,1.1764,-4.4000,1.1684,-3.5000,1.1436,-16.4750,1.1694,-4.4000,1.1654,-4.0750,1.1583,-3.3500,1.1553,-3.3250,1.1603,-3.2000,1.1564,-4.2750,1.1511,-0.8500,1.1525,-5.4000,1.1483,-3.2250,1.1563,-3.0250,1.1683,-3.3500,1.1754,-3.7000,1.1580,0.0750,1.1683,-3.2750,1.1720,0.0000,1.1640,0.0250,1.1484,-3.7000,1.1603,-3.2500,0
1.5490,1.17,0.1558,-18.0500,1.1473,-2.5500,0.1180,-19.5500,1.1484,-3.6250,0.7487,-17.5500,1.1442,-2.1000,1.1430,0.0000,1.1484,-4.2000,1.1465,-4.7250,1.1480,0.0500,1.1540,0.0250,1.1514,-3.6000,1.1433,-2.9750,1.1416,-16.5000,1.1444,-4.0250,1.1404,-3.7000,1.1343,-2.9500,1.1303,-3.0000,1.1363,-3.0000,1.1324,-3.9000,1.1281,-0.8000,1.1265,-4.9500,1.1243,-2.5250,1.1323,-2.4750,1.1433,-2.6000,1.1523,-3.0000,1.1320,0.0250,1.1423,-2.7250,1.1480,0.0000,1.1400,0.0000,1.1244,-3.6500,1.1353,-3.2250,0
2.3450,1.14,0.1548,-18.0750,1.1202,-1.6000,0.1180,-19.6000,1.1213,-2.5500,0.7487,-17.4500,1.1162,-1.5250,1.1170,0.0250,1.1244,-3.6000,1.1204,-4.2000,1.1240,0.0250,1.1280,0.0750,1.1253,-2.8500,1.1172,-2.3500,1.1216,-15.7000,1.1194,-3.6250,1.1133,-3.2750,1.1103,-2.6000,1.1083,-2.6500,1.1123,-2.7000,1.1083,-3.5000,1.1041,-0.6750,1.1025,-4.5250,1.1002,-1.8000,1.1072,-1.9500,1.1162,-1.9250,1.1272,-2.3750,1.1080,0.1000,1.1162,-2.2250,1.1220,0.0250,1.1130,0.0000,1.0984,-3.6750,1.1093,-3.2000,0
3.1420,1.11,0.1568,-18.1000,1.0961,-0.8000,0.1180,-19.5500,1.0972,-1.6250,0.7458,-17.5250,1.0921,-1.0500,1.0920,0.0750,1.0983,-3.0000,1.0964,-3.6000,1.0980,0.0000,1.1030,0.0500,1.1002,-2.0750,1.0922,-1.8000,1.0975,-14.8250,1.0933,-3.2750,1.0893,-2.8250,1.0862,-2.2750,1.0842,-2.3250,1.0892,-2.4000,1.0843,-3.1000,1.0791,-0.6250,1.0804,-4.0750,1.0781,-1.2000,1.0831,-1.5000,1.0921,-1.3000,1.1022,-1.7500,1.0840,0.0250,1.0912,-1.7500,1.0960,0.0000,1.0910,0.0250,1.0734,-3.6250,1.0843,-3.2000,0
3.9380,1.08,0.1558,-18.1750,1.0720,-0.0500,0.1180,-19.6000,1.0721,-0.7250,0.7458,-17.6000,1.0671,-0.5750,1.0680,0.0750,1.0732,-2.4500,1.0723,-3.1000,1.0730,0.0750,1.0760,0.0750,1.0751,-1.4000,1.0641,-1.3500,1.0734,-13.9750,1.0683,-2.9000,1.0642,-2.4500,1.0622,-1.9000,1.0602,-2.0000,1.0642,-2.1750,1.0613,-2.7500,1.0561,-0.5500,1.0564,-3.6750,1.0521,-0.6000,1.0601,-1.0000,1.0671,-0.7500,1.0761,-1.2000,1.0570,0.0500,1.0681,-1.3000,1.0700,0.0000,1.0650,0.0250,1.0494,-3.5750,1.0603,-3.1750,0
